,phrase,label,sentiment,subjectivity,language,count
Polo Green Metallic,Polo Green Metallic,ORG,-0.09090909090909091,0.2727272727272727,en,1.1
Bloomington Gold,Bloomington Gold,ORG,0.606060606060606,0.1515151515151515,en,1.1
the China Burma India Theater,the China Burma India Theater,ORG,-0.04545454545454544,0.48989898989898994,en,1.1
Mercedes-Benz SLR McLaren,Mercedes-Benz SLR McLaren,ORG,0.35353535353535354,0.48989898989898983,en,1.1
Alpine Jaguar,Alpine Jaguar,ORG,0.0,0.045454545454545456,en,1.1
Lakers,Lakers,ORG,0.45454545454545453,0.4318181818181818,en,1.1
Nasdaq,Nasdaq,ORG,0.10227272727272725,0.0,en,1.1
Strobe Lights,Strobe Lights,ORG,-0.060606060606060615,0.0,en,1.1
DW,DW,ORG,0.0,0.45454545454545453,en,1.1
Alcantara,Alcantara,ORG,-0.07575757575757575,0.1212121212121212,en,1.1
Federal Reserve Chair,Federal Reserve Chair,ORG,-0.2727272727272727,0.45454545454545453,en,1.1
the Breitbart Business Digest,the Breitbart Business Digest,ORG,-0.2727272727272727,0.5454545454545454,en,1.1
Economic Digest,Economic Digest,ORG,0.40259740259740256,0.35173160173160173,en,1.1
Touareg,Touareg,ORG,0.0,0.0,en,1.1
challengin,challengin,ORG,0.0,0.0,en,1.1
Park Place BMW,Park Place BMW,ORG,0.0,0.045454545454545456,en,1.1
Freddie Mac,Freddie Mac,ORG,0.0892255892255892,0.10774410774410774,en,1.1
M54,M54,ORG,0.0,0.0,en,1.1
CBU Japan,CBU Japan,ORG,0.3181818181818181,0.5,en,1.1
PS,PS,ORG,-0.06060606060606059,0.5454545454545454,en,1.1
RAV4,RAV4,ORG,0.2479338842975206,0.4132231404958677,en,1.1
Subaru,Subaru,ORG,0.39393939393939387,0.5,en,1.1
Sparkling Graphite Metallic,Sparkling Graphite Metallic,ORG,-0.4999999999999999,0.3939393939393939,en,1.1
Breitbart Business Digest,Breitbart Business Digest,ORG,0.03925619834710743,0.27479338842975204,en,1.1
Kirby Corporation,Kirby Corporation,ORG,0.0,0.0,en,1.1
SL500,SL500,ORG,0.0,0.0,en,1.1
American Luxury Coach,American Luxury Coach,ORG,-0.013774104683195591,0.2017906336088154,en,1.1
the Waymo Driver,the Waymo Driver,ORG,0.3598484848484848,0.0,en,1.1
GDC,GDC,ORG,0.5303030303030302,0.45454545454545453,en,1.1
Fiat 1100,Fiat 1100,ORG,0.3409090909090909,0.1515151515151515,en,1.1
the Mille Miglia Storica,the Mille Miglia Storica,ORG,0.11363636363636363,0.0,en,1.1
The U.S. Federal Reserve,The U.S. Federal Reserve,ORG,-0.5454545454545454,0.40909090909090906,en,1.1
Car Magazine,Car Magazine,ORG,0.0,0.0,en,1.1
LT1,LT1,ORG,0.0,0.0,en,1.1
LTZ,LTZ,ORG,0.0,0.0,en,1.1
Valencia Orange Metallic,Valencia Orange Metallic,ORG,-0.303030303030303,0.3939393939393939,en,1.1
Lingenfelter Performance Engineering,Lingenfelter Performance Engineering,ORG,0.0,0.0,en,1.1
Steel Blue Metallic,Steel Blue Metallic,ORG,-0.2954545454545454,0.5,en,1.1
Gold Certified Used Vehicle,Gold Certified Used Vehicle,ORG,-0.1515151515151515,0.3939393939393939,en,1.1
Alaska Supreme Court,Alaska Supreme Court,ORG,0.0,0.0,en,1.1
Tacoma TRD Off-Road,Tacoma TRD Off-Road,ORG,-0.1515151515151515,0.3939393939393939,en,1.1
CFO Dive,CFO Dive,ORG,0.46212121212121204,0.2424242424242424,en,1.1
AMG,AMG,ORG,0.5151515151515151,1.4999999999999998,en,1.1
New York Post,New York Post,ORG,0.2479338842975206,0.4132231404958677,en,1.1
Laser Red,Laser Red,ORG,0.0,0.0,en,1.1
Fujifilm,Fujifilm,ORG,0.18181818181818182,0.2954545454545454,en,1.1
adidas,adidas,ORG,-0.45454545454545453,0.5,en,1.1
Blue Jays,Blue Jays,ORG,0.0,0.09090909090909091,en,1.1
Tesla Motors,Tesla Motors,ORG,0.1239669421487603,0.20661157024793386,en,1.1
the Toronto Blue Jays,the Toronto Blue Jays,ORG,0.0,0.09090909090909093,en,1.1
